Unnamed: 0,movie_title,year,director,actors,war,biography,western,thriller,adventure,romance,reality-tv,mystery,horror,film-noir,musical,sport,animation,action,comedy,fantasy,history,sci-fi,music,crime,drama,family,overviews,description
113,Letters from Iwo Jima,2006,Clint Eastwood,"Ken Watanabe, Kazunari Ninomiya, Tsuyoshi Ihara, Ry? Kase",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"The story of the battle of Iwo Jima between the United States and Imperial Japan during World War II, as told from the perspective of the Japanese who fought it.","['the United States', 'World War II', 'Iwo Jima', 'Imperial Japan', 'Japanese']"
117,Children of Men,2006,Alfonso Cuar¨®n,"Julianne Moore, Clive Owen, Chiwetel Ejiofor, Michael Caine",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,"In 2027, in a chaotic world in which humans can no longer procreate, a former activist agrees to help transport a miraculously pregnant woman to a sanctuary at sea, where her child's birth may help scientists save the future of humankind.",['2027']
121,The Blues Brothers,1980,John Landis,"John Belushi, Dan Aykroyd, Cab Calloway, John Candy",0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,"Jake Blues, just released from prison, puts his old band back togther to save the Catholic home where he and his brother Elwood were raised.","['Jake Blues', 'Catholic', 'Elwood']"
122,The Wild Bunch,1969,Sam Peckinpah,"William Holden, Ernest Borgnine, Robert Ryan, Edmond O'Brien",0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"An aging group of outlaws look for one last big score as the ""traditional"" American West is disappearing around them.","['American', 'West', 'one']"
124,The Adventures of Robin Hood,1938,"Directors:Michael Curtiz, William Keighley","Errol Flynn, Olivia de Havilland, Basil Rathbone, Claude Rains",0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Robin Hood fights nobly for justice against the evil Sir Guy of Gisbourne while striving to win the hand of the beautiful Maid Marian.,"['Maid Marian', 'Gisbourne', 'Guy', 'Robin Hood']"
127,Dunkirk,2017,Christopher Nolan,"Fionn Whitehead, Barry Keoghan, Mark Rylance, Tom Hardy",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,"The story of the miraculous evacuation of Allied soldiers from Belgium, Britain, Canada and France, who were cut off and surrounded by the German army from the beaches and harbour of Dunkirk between May 26th and June 4th 1940 during World War II.","['German', 'France', 'Canada', 'Britain', 'May 26th and June 4th 1940', 'Dunkirk', 'Belgium', 'World War II', 'Allied']"
130,Star Wars: Episode VII - The Force Awakens,2015,J.J. Abrams,"Daisy Ridley, John Boyega, Oscar Isaac, Domhnall Gleeson",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"Thirty years after defeating the Galactic Empire, Han Solo and his allies face a new threat from the evil Kylo Ren and his army of Stormtroopers.","['Han Solo', 'the Galactic Empire', 'Kylo Ren', 'Stormtroopers', 'Thirty years']"
141,Drive,2011,Nicolas Winding Refn,"Ryan Gosling, Carey Mulligan, Bryan Cranston, Albert Brooks",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"Driver is a skilled Hollywood stuntman who moonlights as a getaway driver for criminals. Though he projects an icy exterior, lately he's been warming up to a pretty neighbor named Irene and her young son, Benicio. When Irene's husband gets out of jail, he enlists Driver's help in a million-dollar heist. The job goes horribly wrong, and Driver must risk his life to protect Irene and Benicio from the vengeful masterminds behind the robbery.","['Benicio', 'million-dollar', 'Driver', 'Hollywood', 'Irene']"
142,Avatar,2009,James Cameron,"Sam Worthington, Zoe Saldana, Sigourney Weaver, Michelle Rodriguez",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,"In the 22nd century, a paraplegic Marine is dispatched to the moon Pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization.","['Pandora', 'the 22nd century', 'Marine']"
144,Hot Fuzz,2007,Edgar Wright,"Simon Pegg, Nick Frost, Martin Freeman, Bill Nighy",0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,"As a former London constable, Nicholas Angel finds it difficult to adapt to his new assignment in the sleepy British village of Sandford. Not only does he miss the excitement of the big city, but he also has a well-meaning oaf for a partner. However, when a series of grisly accidents rocks Sandford, Angel smells something rotten in the idyllic village.","['Sandford', 'British', 'Angel', 'Nicholas Angel', 'London']"
146,The Last Samurai,2003,Edward Zwick,"Tom Cruise, Ken Watanabe, Billy Connolly, William Atherton",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"Nathan Algren is an American hired to instruct the Japanese army in the ways of modern warfare, which finds him learning to respect the samurai and the honorable principles that rule them. Pressed to destroy the samurai's way of life in the name of modernization and open trade, Algren decides to become an ultimate warrior himself and to fight for their right to exist.","['Japanese', 'American', 'Nathan Algren', 'Algren']"
150,The Fugitive,1993,Andrew Davis,"Harrison Ford, Tommy Lee Jones, Sela Ward, Julianne Moore",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,"Wrongfully convicted of murdering his wife and sentenced to death, Richard Kimble escapes from the law in an attempt to find the real killer and clear his name.",['Richard Kimble']
166,3:10 to Yuma,2007,James Mangold,"Russell Crowe, Christian Bale, Ben Foster, Logan Lerman",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,"In Arizona in the late 1800s, infamous outlaw Ben Wade and his vicious gang of thieves and murderers have plagued the Southern Railroad. When Wade is captured, Civil War veteran Dan Evans, struggling to survive on his drought-plagued ranch, volunteers to deliver him alive to the ""3:10 to Yuma"", a train that will take the killer to trial.","['3:10', 'Ben Wade', 'Wade', 'the Southern Railroad', 'Arizona', 'Civil War', 'the late 1800s', 'Dan Evans', 'Yuma']"
172,Minority Report,2002,Steven Spielberg,"Tom Cruise, Colin Farrell, Samantha Morton, Max von Sydow",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,"John Anderton is a top 'Precrime' cop in the late-21st century, when technology can predict crimes before they're committed. But Anderton becomes the quarry when another investigator targets him for a murder charge.","['late-21st century', 'Anderton', 'John Anderton']"
181,The French Connection,1971,William Friedkin,"Gene Hackman, Roy Scheider, Fernando Rey, Tony Lo Bianco",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,Tough narcotics detective 'Popeye' Doyle is in hot pursuit of a suave French drug dealer who may be the key to a huge heroin-smuggling operation.,"['Popeye', 'Doyle', 'French']"
184,Bonnie and Clyde,1967,Arthur Penn,"Warren Beatty, Faye Dunaway, Michael J. Pollard, Gene Hackman",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,"In the 1930s, bored waitress Bonnie Parker falls in love with an ex-con named Clyde Barrow and together they start a violent crime spree through the country, stealing cars and robbing banks.","['Bonnie Parker', 'the 1930s', 'Clyde Barrow']"
185,Goldfinger,1964,Guy Hamilton,"Sean Connery, Gert Fr?be, Honor Blackman, Shirley Eaton",0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Special agent 007 comes face to face with one of the most notorious villains of all time, and now he must outwit and outgun the powerful tycoon to prevent him from cashing in on a devious scheme to raid Fort Knox -- and obliterate the world's economy.","['007', 'one', 'Fort Knox']"
187,The Magnificent Seven,1960,John Sturges,"Yul Brynner, Steve McQueen, Charles Bronson, Eli Wallach",0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,An oppressed Mexican peasant village hires seven gunfighters to help defend their homes.,"['Mexican', 'seven']"
189,Scarface,1932,"Directors:Howard Hawks, Richard Rosson","Paul Muni, Ann Dvorak, Karen Morley, Osgood Perkins",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,"In 1920s Chicago, Italian immigrant and notorious thug, Antonio ""Tony"" Camonte, shoots his way to the top of the mobs while trying to protect his sister from the criminal life.","['Antonio ""Tony"" Camonte', 'Chicago', '1920s', 'Italian']"
200,Creed,2015,Ryan Coogler,"Michael B. Jordan, Sylvester Stallone, Tessa Thompson, Phylicia Rashad",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,"The former World Heavyweight Champion Rocky Balboa serves as a trainer and mentor to Adonis Johnson, the son of his late friend and former rival Apollo Creed.","['World Heavyweight Champion', 'Rocky Balboa', 'Apollo Creed', 'Adonis Johnson']"
206,Kick-Ass,2010,Matthew Vaughn,"Aaron Taylor-Johnson, Nicolas Cage, Chlo? Grace Moretz, Garrett M. Brown",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,"Dave Lizewski is an unnoticed high school student and comic book fan who one day decides to become a super-hero, even though he has no powers, training or meaningful reason to do so.","['one day', 'Dave Lizewski']"
210,United 93,2006,Paul Greengrass,"David Alan Basche, Olivia Thirlby, Liza Col¨®n-Zayas, J.J. Johnson",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,"A real-time account of the events on United Flight 93, one of the planes hijacked on 9/11 that crashed near Shanksville, Pennsylvania when passengers foiled the terrorist plot.","['one', '9/11', 'Pennsylvania', 'United Flight 93', 'Shanksville']"
219,Star Wars: Episode III - Revenge of the Sith,2005,George Lucas,"Hayden Christensen, Natalie Portman, Ewan McGregor, Samuel L. Jackson",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,The evil Darth Sidious enacts his final plan for unlimited power -- and the heroic Jedi Anakin Skywalker must choose a side.,"['Darth Sidious', 'Jedi Anakin Skywalker']"
220,The Fifth Element,1997,Luc Besson,"Bruce Willis, Milla Jovovich, Gary Oldman, Ian Holm",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"In 2257, a taxi driver is unintentionally given the task of saving a young girl who is part of the key that will ensure the survival of humanity.",['2257']
221,Star Trek: First Contact,1996,Jonathan Frakes,"Patrick Stewart, Jonathan Frakes, Brent Spiner, LeVar Burton",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"The Borg, a relentless race of cyborgs, are on a direct course for Earth. Violating orders to stay away from the battle, Captain Picard and the crew of the newly-commissioned USS Enterprise E pursue the Borg back in time to prevent the invaders from changing Federation history and assimilating the galaxy.","['USS Enterprise E', 'Picard', 'Earth', 'Federation', 'Borg']"
247,Grindhouse,2007,"Directors:Robert Rodriguez, Eli Roth, Quentin Tarantino, Edgar Wright, Rob Zombie","Kurt Russell, Rose McGowan, Danny Trejo, Zo? Bell",0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,Two full-length feature horror movies written by Quentin Tarantino and Robert Rodriguez put together as a two-film feature. Including fake movie trailers in between both movies.,"['Quentin Tarantino', 'Two', 'Robert Rodriguez', 'two']"
257,The Crow,1994,Alex Proyas,"Brandon Lee, Michael Wincott, Rochelle Davis, Ernie Hudson",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,"Exactly one year after young rock guitarist Eric Draven and his fianc¨¦e are brutally killed by a ruthless gang of criminals, Draven¡ªwatched over by a hypnotic crow¡ªreturns from the grave to exact revenge.","['Eric Draven', 'Exactly one year', 'Draven']"
259,The Hunt for Red October,1990,John McTiernan,"Sean Connery, Alec Baldwin, Scott Glenn, Sam Neill",0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"A new technologically-superior Soviet nuclear sub, the Red October, is heading for the U.S. coast under the command of Captain Marko Ramius. The American government thinks Ramius is planning to attack. A lone CIA analyst has a different idea: he thinks Ramius is planning to defect, but he has only a few hours to find him and prove it - because the entire Russian naval and air commands are trying to find him, too. The hunt is on!","['Ramius', 'Russian', 'Marko Ramius', 'the Red October', 'CIA', 'U.S.', 'American', 'Soviet', 'only a few hours']"
261,Midnight Run,1988,Martin Brest,"Robert De Niro, Charles Grodin, Yaphet Kotto, John Ashton",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,"An accountant embezzles $15 million of mob money, jumps bail and is chased by bounty hunters, the FBI, and the Mafia.","['Mafia', '$15 million', 'FBI']"
296,The Rock,1996,Michael Bay,"Sean Connery, Nicolas Cage, Ed Harris, John Spencer",0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"FBI chemical warfare expert Stanley Goodspeed is sent on an urgent mission with a former British spy, John Patrick Mason, to stop Gen. Francis X. Hummel from launching chemical weapons on Alcatraz Island into San Francisco. Gen. Hummel demands $100 million in war reparations to be paid to the families of slain servicemen who died on covert operations. After their SEAL team is wiped out, Stanley and John deal with the soldiers on their own.","['British', 'San Francisco', 'John Patrick Mason', 'Hummel', 'FBI', 'Stanley', 'Stanley Goodspeed', 'Francis X. Hummel', '$100 million', 'Alcatraz Island', 'SEAL', 'John']"
335,Dawn of the Dead,2004,Zack Snyder,"Sarah Polley, Ving Rhames, Mekhi Phifer, Jake Weber",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"A group of survivors take refuge in a shopping mall after the world is taken over by aggressive, flesh-eating zombies.",[]
342,Men in Black,1997,Barry Sonnenfeld,"Tommy Lee Jones, Will Smith, Linda Fiorentino, Vincent D'Onofrio",0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,"After a police chase with an otherworldly being, a New York City cop is recruited as an agent in a top-secret organization established to monitor and police alien activity on Earth: the Men in Black. Agent Kay and new recruit Agent Jay find themselves in the middle of a deadly plot by an intergalactic terrorist who has arrived on Earth to assassinate two ambassadors from opposing galaxies.","[': the Men in Black', 'Jay', 'two', 'Kay', 'Earth', 'New York City']"
343,Grosse Pointe Blank,1997,George Armitage,"John Cusack, Minnie Driver, Dan Aykroyd, Joan Cusack",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,"Martin Blank is a hitman for hire. When he starts to develop a conscience, he botches a couple of routine jobs. On the advice of his secretary and his psychiatrist, he decides to attend his ten-year high school reunion in Grosse Pointe, Michigan.","['Martin Blank', 'Grosse Pointe', 'Michigan', 'ten-year']"
344,Face/Off,1997,John Woo,"John Travolta, Nicolas Cage, Joan Allen, Alessandro Nivola",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,"In order to foil a terrorist plot, an FBI agent undergoes facial transplant surgery and assumes the identity of a criminal mastermind, who murdered his only son. The plan turns sour when the criminal wakes up prematurely and seeks revenge.",['FBI']
348,Nikita,1990,Luc Besson,"Anne Parillaud, Marc Duret, Patrick Fontana, Alain Lathi¨¨re",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,"A beautiful felon, sentenced to life in prison for the murder of a policeman, is given a second chance - as a secret political assassin controlled by the government.",['second']
386,King Kong,2005,Peter Jackson,"Naomi Watts, Jack Black, Adrien Brody, Thomas Kretschmann",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"In 1933 New York, an overly ambitious movie producer coerces his cast and hired ship crew to travel to mysterious Skull Island, where they encounter Kong, a giant ape who is immediately smitten with the leading lady.","['Skull Island', 'Kong', 'New York', '1933']"
401,The Transformers: The Movie,1986,Nelson Shin,"Orson Welles, Robert Stack, Leonard Nimoy, Norman Alden",0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"The Autobots must stop a colossal planet-consuming robot who goes after the Autobot Matrix of Leadership. At the same time, they must defend themselves against an all-out attack from the Decepticons.","['the Autobot Matrix of Leadership', 'Decepticons', 'Autobots']"
457,Three Kings,1999,David O. Russell,"George Clooney, Mark Wahlberg, Ice Cube, Spike Jonze",0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,"A group of American soldiers stationed in Iraq at the end of the Gulf War find a map they believe will take them to a huge cache of stolen Kuwaiti gold hidden near their base, and they embark on a secret mission that's destined to change everything.","['Iraq', 'American', 'the Gulf War', 'Kuwaiti']"
464,Highlander,1986,Russell Mulcahy,"Christopher Lambert, Sean Connery, Clancy Brown, Roxanne Hart",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,He fought his first battle on the Scottish Highlands in 1536. He will fight his greatest battle on the streets of New York City in 1986. His name is Connor MacLeod. He is immortal.,"['the Scottish Highlands', '1986', 'New York City', 'Connor MacLeod', 'first', '1536']"
