,movie_title,year,director,actors,war,biography,western,thriller,adventure,romance,reality-tv,mystery,horror,film-noir,musical,sport,animation,action,comedy,fantasy,history,sci-fi,music,crime,drama,family,overviews,description
1337,Over the Top,1987,Menahem Golan,"Sylvester Stallone, Robert Loggia, Susan Blakely, Rick Zumwalt",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,"Sylvester Stallone stars as hard-luck big-rig trucker Lincoln Hawk and takes us under the glaring Las Vegas lights for all the boisterous action of the World Armwrestling Championship.  Relying on wits and willpower, Hawk tries to rebuild his life by capturing the first-place prize money, and the love of the son he abandoned years earlier into the keeping of his rich, ruthless father-in-law.","['Las Vegas', 'Sylvester Stallone', 'the World Armwrestling Championship', 'Hawk', 'years earlier', 'Lincoln Hawk', 'first']"
1338,Cobra,1986,George P. Cosmatos,"Sylvester Stallone, Brigitte Nielsen, Reni Santoni, Andrew Robinson",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,A tough-on-crime street cop must protect the only surviving witness to a strange murderous cult with far reaching plans.,[]
1339,1941,1979,Steven Spielberg,"John Belushi, Dan Aykroyd, Treat Williams, Nancy Allen",1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,"In the days after the attack on Pearl Harbor, panic grips California, where a military officer leads a mob chasing a Japanese sub.","['the days', 'California', 'Japanese', 'Pearl Harbor']"
1340,Escape Room: Tournament of Champions,2021,Adam Robitel,"Taylor Russell, Logan Miller, Deborah Ann Woll, Thomas Cocquerel",0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"Six people unwittingly find themselves locked in another series of escape rooms, slowly uncovering what they have in common to survive as they discover all the games that they've played before.",['Six']
1341,Jurassic World Dominion,2022,Colin Trevorrow,"Chris Pratt, Bryce Dallas Howard, Laura Dern, Sam Neill",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"Four years after the destruction of Isla Nublar, Biosyn operatives attempt to track down Maisie Lockwood, while Dr Ellie Sattler investigates a genetically engineered swarm of giant insects.","['Maisie Lockwood', 'Four years', 'Biosyn', 'Isla Nublar', 'Ellie Sattler']"
1342,Dark Phoenix,2019,Simon Kinberg,"James McAvoy, Michael Fassbender, Jennifer Lawrence, Nicholas Hoult",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"The X-Men face their most formidable and powerful foe when one of their own, Jean Grey, starts to spiral out of control. During a rescue mission in outer space, Jean is nearly killed when she's hit by a mysterious cosmic force. Once she returns home, this force not only makes her infinitely more powerful, but far more unstable. The X-Men must now band together to save her soul and battle aliens that want to use Grey's new abilities to rule the galaxy.","['Grey', 'Jean Grey', 'The X-Men', 'Jean']"
1343,Samaritan,2022,Julius Avery,"Sylvester Stallone, Javon 'Wanna' Walton, Pilou Asb?k, Dascha Polanco",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,"Thirteen year old Sam Cleary  suspects that his mysteriously reclusive neighbor Mr. Smith is actually the legendary vigilante Samaritan, who was reported dead 20 years ago. With crime on the rise and the city on the brink of chaos, Sam makes it his mission to coax his neighbor out of hiding to save the city from ruin.","['Thirteen year old', 'Sam Cleary', 'Sam', 'Smith', '20 years ago']"
1344,Close,2019,Vicky Jewson,"Noomi Rapace, Olivia Jewson, Abdellatif Chaouqi, Sophie N¨¦lisse",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"A counter-terrorism expert takes a job protecting a young heiress. After an attempted kidnapping puts both of their lives in danger, they must flee.",[]
1345,The Do-Over,2016,Steven Brill,"Adam Sandler, David Spade, Paula Patton, Kathryn Hahn",0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,The life of a bank manager is turned upside down when a friend from his past manipulates him into faking his own death and taking off on an adventure.,[]
1346,Mulan,2020,Niki Caro,"Liu Yifei, Donnie Yen, Gong Li, Jet Li",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"When the Emperor of China issues a decree that one man per family must serve in the Imperial Chinese Army to defend the country from Huns, Hua Mulan, the eldest daughter of an honored warrior, steps in to take the place of her ailing father. She is spirited, determined and quick on her feet. Disguised as a man by the name of Hua Jun, she is tested every step of the way and must harness her innermost strength and embrace her true potential.","['one', 'Hua Jun', 'the Imperial Chinese Army', 'Hua Mulan', 'China', 'Huns']"
1347,The Darkest Minds,2018,Jennifer Yuh Nelson,"Amandla Stenberg, Mandy Moore, Bradley Whitford, Harris Dickinson",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"After a disease kills 98% of America's children, the surviving 2% develop superpowers and are placed in internment camps. A 16-year-old girl escapes her camp and joins a group of other teens on the run from the government.","['America', '16-year-old', '2%', '98%']"
1348,Underworld: Blood Wars,2016,Anna Foerster,"Kate Beckinsale, Theo James, Tobias Menzies, Lara Pulver",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,"Vampire death dealer Selene fends off brutal attacks from both the Lycan clan and the Vampire faction that betrayed her. With her only allies, David and his father Thomas, she must stop the eternal war between Lycans and Vampires, even if it means she has to make the ultimate sacrifice.","['Vampire', 'Lycan', 'Lycans', 'Selene', 'David', 'Thomas']"
